gene_id,ENCFF082ICE,ENCFF197WCT,ENCFF467SQA,ENCFF474PTO,ENCFF620TAH,ENCFF763LKA,ENCFF778BJF
ENSG00000269944,2,0,0,0,0,1,2
ENSG00000255384,1,0,0,0,0,0,0
ENSG00000118058,6074,898,2134,1737,1267,1202,1424
ENSG00000255435,1,1,0,1,2,0,0
ENSG00000172425,0,1,0,0,1,2,1
ENSG00000149582,25,5,8,14,15,10,13
ENSG00000118096,1246,282,455,453,487,473,552
ENSG00000243431,1,1,4,0,4,2,3
ENSG00000095139,14456,3355,4522,6358,5064,5328,5005
ENSG00000207185,0,0,0,0,0,2,1
ENSG00000019144,650,92,313,170,289,173,295
ENSG00000255176,18,0,5,0,0,2,3
ENSG00000275466,0,0,0,0,0,0,0
ENSG00000118094,0,0,0,0,0,0,0
ENSG00000255239,1,0,1,1,0,0,0
ENSG00000207462,0,0,0,0,0,0,0
ENSG00000255422,0,0,0,0,0,0,0
ENSG00000110367,21361,4292,6819,8457,7027,6989,6837
ENSG00000278376,13,7,12,13,7,8,3
ENSG00000254478,0,0,0,0,0,0,0
ENSG00000254621,1,1,0,0,2,1,1
ENSG00000201535,0,0,0,0,0,0,0
ENSG00000160683,0,0,1,0,0,0,1
ENSG00000245869,1,0,1,0,0,2,0
ENSG00000186174,5043,2026,2171,3302,2024,3867,2238
ENSG00000264211,0,0,0,0,0,0,0
ENSG00000110375,0,1,3,1,2,2,4
ENSG00000239726,0,0,1,0,0,0,2
ENSG00000222529,0,0,0,0,0,0,0
ENSG00000176302,0,0,0,0,0,0,0
ENSG00000280502,0,0,0,0,0,0,0
ENSG00000255121,193,29,48,78,66,59,87
ENSG00000186166,712,220,317,348,187,340,252
ENSG00000240970,0,0,2,2,4,1,2
ENSG00000254428,2,0,0,0,0,0,0
ENSG00000254909,0,0,0,0,0,0,0
ENSG00000118181,5039,1334,2282,2319,2510,2730,2820
ENSG00000196655,2250,564,773,885,880,889,914
ENSG00000266398,0,0,0,0,0,0,0
ENSG00000137700,827,303,371,474,417,623,416
ENSG00000255114,0,0,0,0,0,0,0
ENSG00000149428,5224,1345,1934,2254,2241,2412,2216
ENSG00000271751,0,0,0,0,0,2,1
ENSG00000272186,0,1,1,1,0,2,0
ENSG00000160695,556,159,319,228,335,339,323
ENSG00000256269,647,225,355,322,431,422,400
ENSG00000188486,3582,970,1614,1480,1836,1821,1887
ENSG00000281272,0,0,0,0,0,0,0
ENSG00000172269,1190,337,588,550,662,602,693
ENSG00000172375,178,52,66,67,91,100,96
ENSG00000172273,446,138,197,224,258,281,243
ENSG00000172350,17,3,11,5,7,10,14
ENSG00000160703,622,173,315,269,334,356,352
ENSG00000172367,11,2,9,8,9,11,5
ENSG00000248712,2,4,0,0,1,2,4
ENSG00000110395,5102,830,1692,1676,1533,1286,1619
ENSG00000222249,0,0,0,0,0,0,0
ENSG00000076706,515,76,213,182,213,180,225
ENSG00000277325,0,0,0,0,0,0,0
ENSG00000252119,0,0,0,0,0,0,0
ENSG00000173456,2240,482,756,860,956,879,886
ENSG00000245385,0,0,0,0,0,0,0
ENSG00000259159,0,0,0,0,0,0,0
ENSG00000223953,0,0,0,0,0,0,0
ENSG00000235718,0,0,0,0,0,0,0
ENSG00000036672,111,78,19,125,27,105,44
ENSG00000254740,0,0,0,0,0,0,0
ENSG00000245248,63,8,24,14,12,15,12
ENSG00000254590,2,1,0,1,0,1,1
ENSG00000254892,0,0,0,0,0,0,0
ENSG00000154096,202,47,80,82,101,84,126
ENSG00000263873,0,0,0,0,0,0,0
ENSG00000255377,0,0,0,0,0,0,0
ENSG00000230716,16,7,19,17,18,38,34
ENSG00000254561,0,0,0,1,0,0,0
ENSG00000110400,347,64,181,146,210,143,144
ENSG00000199217,0,0,0,0,0,0,0
ENSG00000255247,0,0,0,0,0,0,0
ENSG00000254854,12,4,4,3,5,3,7
ENSG00000254406,4,3,11,5,3,4,5
ENSG00000276827,0,0,0,0,0,0,0
ENSG00000254863,0,0,0,0,0,0,0
ENSG00000255216,0,0,0,0,0,0,0
ENSG00000137699,87,149,59,187,32,264,40
ENSG00000176984,0,0,0,0,0,1,0
ENSG00000184232,107,42,63,36,93,69,68
ENSG00000137709,0,0,0,0,0,0,0
ENSG00000259541,0,0,0,0,0,0,0
ENSG00000181264,502,135,194,278,232,303,225
ENSG00000196914,15362,3056,5117,6461,4517,4461,4438
ENSG00000274303,0,0,1,0,0,0,0
ENSG00000149403,1,0,0,0,1,1,0
ENSG00000255006,3,3,3,0,1,3,1
ENSG00000250493,0,0,0,0,0,0,0
ENSG00000254735,0,0,0,0,0,0,0
ENSG00000281726,0,0,0,0,0,0,0
ENSG00000154114,1520,319,465,659,445,566,423
ENSG00000281492,0,0,0,0,0,0,0
ENSG00000109927,17,1,3,2,3,5,2
ENSG00000254515,0,0,0,0,0,0,0
ENSG00000244400,0,0,0,0,0,0,0
ENSG00000109929,2052,480,693,884,926,761,953
ENSG00000232460,5,0,4,5,9,4,3
ENSG00000271022,0,0,0,0,0,0,0
ENSG00000246790,0,0,0,0,0,0,0
ENSG00000137642,634,141,317,225,235,227,173
ENSG00000252556,0,0,0,0,0,0,0
ENSG00000255248,449,83,155,148,145,120,195
ENSG00000207971,2,0,0,0,2,1,0
ENSG00000259571,0,0,0,0,1,0,0
ENSG00000198975,4,0,0,0,0,0,0
ENSG00000207994,0,0,0,0,0,0,0
ENSG00000255090,53,19,25,15,17,19,22
ENSG00000255015,0,0,0,0,0,0,0
ENSG00000255219,0,0,0,0,0,0,0
ENSG00000252776,0,0,0,0,0,0,0
ENSG00000253035,0,0,0,0,0,0,0
ENSG00000223265,0,0,0,0,0,0,0
ENSG00000254572,1,0,0,0,0,0,0
ENSG00000254935,0,0,0,0,0,0,0
ENSG00000154127,12892,2636,4128,4242,4693,4232,5481
ENSG00000239079,0,0,0,0,0,0,0
ENSG00000109943,1,0,0,0,1,3,0
ENSG00000109944,318,64,131,110,160,133,153
ENSG00000199709,9,3,0,13,6,4,2
ENSG00000254944,24,3,17,7,9,8,5
ENSG00000188909,0,0,0,0,0,0,0
ENSG00000213184,3,2,3,2,5,6,7
ENSG00000243669,0,0,0,0,0,0,0
ENSG00000244641,0,0,0,0,0,2,0
ENSG00000233541,0,0,0,0,0,0,0
ENSG00000109971,171785,32839,58943,51887,71927,58737,68190
ENSG00000200879,3,3,4,3,3,2,3
ENSG00000207118,0,0,0,0,0,0,0
ENSG00000202252,0,0,0,0,0,0,0
ENSG00000166250,3453,738,987,1440,1037,1224,1292
ENSG00000255342,1,0,0,1,0,1,3
ENSG00000254710,0,0,0,0,0,0,0
ENSG00000200496,0,0,0,0,0,0,0
ENSG00000254823,0,0,0,0,0,0,0
ENSG00000254407,0,0,0,0,0,0,0
ENSG00000265357,0,0,0,0,0,0,0
ENSG00000254667,70,8,29,25,30,18,33
ENSG00000255414,124,16,45,18,48,21,46
ENSG00000023171,7400,1120,3285,2054,3766,2198,3873
ENSG00000254449,5,2,3,3,0,4,4
ENSG00000166257,58,8,19,17,14,15,13
ENSG00000254467,0,0,0,0,0,0,0
ENSG00000266814,0,0,0,0,0,0,0
ENSG00000166261,881,200,340,385,418,366,347
ENSG00000221931,0,0,0,0,0,0,0
ENSG00000200197,0,0,0,0,0,0,0
ENSG00000196099,0,0,0,0,0,0,0
ENSG00000254613,0,0,0,0,0,0,0
ENSG00000254430,0,0,0,0,0,0,0
ENSG00000204300,0,0,0,0,0,0,0
ENSG00000181518,0,0,0,0,0,0,0
ENSG00000171014,0,0,0,0,0,0,0
ENSG00000181499,0,0,0,0,0,0,0
ENSG00000196248,0,0,0,0,0,0,0
ENSG00000198674,0,0,0,0,0,0,0
ENSG00000226461,0,0,0,0,0,0,0
ENSG00000254737,0,0,0,0,0,0,0
ENSG00000236981,0,0,0,0,0,0,0
ENSG00000234560,0,0,0,0,0,0,0
ENSG00000182634,0,0,0,0,0,0,0
ENSG00000213182,0,0,0,0,0,0,0
ENSG00000186268,0,0,0,0,0,0,0
ENSG00000213181,0,0,0,0,0,0,0
ENSG00000110002,15,1,9,2,4,11,4
ENSG00000196403,0,0,0,0,0,0,0
ENSG00000197309,0,0,0,0,0,0,0
ENSG00000239426,0,0,0,0,0,0,0
ENSG00000255425,0,0,0,0,0,0,0
ENSG00000181214,0,0,0,0,0,0,0
ENSG00000276316,0,0,0,0,0,0,0
ENSG00000197849,0,0,0,0,0,0,0
ENSG00000255298,0,0,0,0,0,0,0
ENSG00000255116,0,0,0,0,0,0,0
ENSG00000196341,0,0,0,0,0,0,0
ENSG00000279116,0,0,0,0,0,0,0
ENSG00000197263,0,0,0,0,0,0,0
ENSG00000254976,0,0,0,0,0,0,0
ENSG00000255225,0,0,0,0,0,0,0
ENSG00000255030,0,0,0,0,0,0,0
ENSG00000227737,0,0,0,0,0,0,0
ENSG00000229254,0,0,0,0,0,0,0
ENSG00000204293,0,0,0,0,0,0,0
ENSG00000196661,0,0,0,0,0,0,0
ENSG00000255048,0,0,0,0,0,0,0
ENSG00000280090,0,0,0,0,0,0,0
ENSG00000198657,0,0,0,0,0,0,0
ENSG00000197125,0,0,0,0,0,0,0
ENSG00000255510,0,0,0,0,0,0,0
ENSG00000229386,0,0,0,0,0,0,0
ENSG00000254646,0,0,0,0,0,0,0
ENSG00000255315,0,0,0,0,0,0,0
ENSG00000254937,0,0,0,0,0,0,0
ENSG00000170953,0,0,0,0,0,0,0
ENSG00000196119,0,0,0,0,0,0,0
ENSG00000255341,0,0,0,0,0,0,0
ENSG00000154143,0,0,0,0,0,0,0
ENSG00000154144,1178,252,458,463,483,496,449
ENSG00000110013,1965,505,889,825,973,863,767
ENSG00000200278,1,1,0,1,1,1,0
ENSG00000280773,0,0,0,0,0,0,0
ENSG00000064199,1300,312,470,573,492,430,459
ENSG00000154146,46,14,28,32,36,43,41
ENSG00000255045,1,0,2,0,0,1,0
ENSG00000019102,3,0,3,0,4,0,0
ENSG00000149564,217,80,97,78,94,102,155
ENSG00000250073,29,7,8,3,10,14,17
ENSG00000120458,440,121,192,208,148,167,183
ENSG00000279342,92,15,18,21,19,18,16
ENSG00000254509,0,0,0,0,0,0,0
ENSG00000245498,30,16,12,25,9,17,17
ENSG00000254941,0,0,0,0,0,0,0
ENSG00000154134,13,3,16,15,10,11,14
ENSG00000154133,0,0,0,0,0,0,0
ENSG00000254568,0,0,0,0,0,0,0
ENSG00000254943,0,0,0,0,0,0,0
ENSG00000165478,0,0,0,0,0,0,0
ENSG00000221932,0,0,0,0,0,0,0
ENSG00000149548,227,34,75,66,76,68,75
ENSG00000134955,5,3,8,4,2,1,3
ENSG00000150433,948,230,344,362,349,344,425
ENSG00000187686,6,4,5,11,6,13,7
ENSG00000255475,0,0,0,0,0,0,0
ENSG00000254880,0,0,0,0,0,0,0
ENSG00000165495,0,2,0,1,1,0,0
ENSG00000259290,0,0,0,0,0,0,0
ENSG00000254932,0,0,0,0,0,0,0
ENSG00000222844,0,0,0,0,0,0,0
ENSG00000149557,11,5,4,1,3,3,2
ENSG00000255537,0,0,0,0,0,0,0
ENSG00000149547,12030,2847,3716,4997,4035,4309,4254
ENSG00000254671,2,0,0,0,0,0,0
ENSG00000222297,4,0,0,1,0,0,0
ENSG00000134910,8279,2031,2914,3673,3370,3370,3526
ENSG00000149554,5720,1102,1659,2006,2033,1642,1829
ENSG00000252255,2,0,0,0,0,0,1
ENSG00000134940,2,1,0,0,0,1,5
ENSG00000171053,0,0,0,0,0,0,0
ENSG00000196844,5,0,1,0,2,2,4
ENSG00000236027,0,0,0,0,0,0,0
ENSG00000237353,0,0,0,0,0,0,0
ENSG00000260209,4,2,4,4,0,1,0
ENSG00000198331,769,153,290,302,385,291,343
ENSG00000110060,396,119,166,164,203,244,191
ENSG00000255027,0,0,0,0,0,0,0
ENSG00000109832,2,2,0,2,0,4,4
ENSG00000255124,0,0,0,0,0,0,0
ENSG00000254790,0,0,0,0,0,0,0
ENSG00000254967,0,0,0,0,0,0,0
ENSG00000064309,792,94,264,225,333,165,290
ENSG00000264299,0,0,0,0,0,0,0
ENSG00000254759,27,2,14,13,20,21,30
ENSG00000261257,0,0,0,0,0,0,0
ENSG00000254833,0,0,0,0,0,0,0
ENSG00000254771,0,0,0,0,0,0,0
ENSG00000165526,705,212,301,335,324,372,329
ENSG00000254694,17,4,7,6,0,7,6
ENSG00000197798,1186,321,431,536,498,512,520
ENSG00000222067,0,0,0,0,0,0,0
ENSG00000240098,2,0,1,0,0,0,0
ENSG00000182934,4608,1318,2071,2199,2204,2368,2249
ENSG00000110074,1078,289,422,497,434,572,491
ENSG00000243607,0,0,0,0,0,0,0
ENSG00000150455,157,50,79,80,66,79,70
ENSG00000254905,1,1,2,1,1,0,2
ENSG00000255062,20,6,6,8,6,8,13
ENSG00000110063,245,80,128,134,125,150,156
ENSG00000280832,137,30,66,80,82,67,76
ENSG00000110080,394,161,168,244,242,322,253
ENSG00000278215,0,0,0,0,0,0,0
ENSG00000149571,429,113,218,181,172,146,255
ENSG00000257271,0,0,0,0,0,0,0
ENSG00000254607,11,0,1,0,3,0,7
ENSG00000254938,3,1,2,1,2,1,3
ENSG00000279358,6,1,2,0,0,0,3
ENSG00000254960,0,0,0,0,0,0,0
ENSG00000266215,0,0,0,0,0,0,0
ENSG00000255317,2,2,2,2,0,1,1
ENSG00000218109,1,0,5,0,0,0,3
ENSG00000255546,9,4,2,2,4,5,5
ENSG00000255087,0,0,0,0,0,0,0
ENSG00000272981,0,0,0,0,0,0,0
ENSG00000272642,0,0,0,0,0,0,0
ENSG00000273409,0,0,0,0,0,0,0
ENSG00000222774,0,0,0,0,0,0,0
ENSG00000223315,0,0,0,0,0,0,0
ENSG00000254591,0,0,0,0,0,0,0
ENSG00000254612,59,9,17,21,30,15,19
ENSG00000273415,0,0,0,0,0,0,0
ENSG00000272575,0,0,1,0,0,0,0
ENSG00000134954,3136,821,910,1431,896,1291,1137
ENSG00000276176,0,0,0,0,0,0,0
ENSG00000254588,0,0,0,0,0,0,0
ENSG00000270160,0,0,0,0,0,0,0
ENSG00000255465,0,0,0,0,0,0,0
ENSG00000245008,0,0,0,0,0,0,0
ENSG00000151702,1,0,0,0,0,0,1
ENSG00000254703,0,0,0,0,0,0,0
ENSG00000151704,6,0,1,3,0,2,1
ENSG00000255369,0,0,0,0,0,0,0
ENSG00000120457,0,1,0,0,0,0,1
ENSG00000174370,134,30,73,57,61,59,96
ENSG00000120471,0,0,1,0,1,0,5
ENSG00000134909,1509,294,580,612,555,506,546
ENSG00000212597,0,0,0,0,0,0,0
ENSG00000206847,0,0,0,0,0,0,0
ENSG00000199260,0,0,0,0,0,0,0
ENSG00000255259,0,0,0,0,0,0,0
ENSG00000043039,0,0,0,0,0,0,0
ENSG00000240121,0,0,0,0,0,0,0
ENSG00000281386,0,0,0,0,0,0,0
ENSG00000281097,0,0,0,0,0,0,0
ENSG00000255188,0,0,0,0,0,0,0
ENSG00000151715,2,1,3,5,3,0,1
ENSG00000170322,1320,345,571,550,556,641,553
ENSG00000170325,1189,249,399,473,434,398,470
ENSG00000233220,1,0,0,0,0,1,1
ENSG00000255057,2,0,2,0,0,2,0
ENSG00000255262,0,0,1,0,0,1,1
ENSG00000255535,0,0,0,0,0,0,0
ENSG00000084234,22312,5225,8672,9711,9526,9694,9130
ENSG00000244451,0,0,0,0,0,0,0
ENSG00000274197,0,0,0,0,0,0,0
ENSG00000277300,0,0,0,0,0,0,0
ENSG00000149418,3,1,2,2,2,2,5
ENSG00000196323,6105,1199,2078,2436,2167,1905,1751
ENSG00000255358,1,0,1,1,0,0,1
ENSG00000255220,1,1,0,5,4,4,0
ENSG00000272412,0,0,0,0,0,0,0
ENSG00000175773,3,1,3,3,4,2,1
ENSG00000134917,24,35,6,23,10,36,5
ENSG00000166106,313,140,144,228,134,262,185
ENSG00000255155,0,0,0,0,0,0,0
ENSG00000236616,0,1,0,0,0,0,0
ENSG00000274490,0,0,0,0,0,0,0
ENSG00000274999,0,0,0,0,0,0,0
ENSG00000175728,3,0,1,3,0,0,1
ENSG00000255352,0,0,0,0,0,0,0
ENSG00000254842,4,2,1,2,1,2,2
ENSG00000255455,174,29,69,60,69,68,51
ENSG00000120451,10632,2327,3824,4521,4034,3657,3429
ENSG00000242673,0,0,0,0,0,0,0
ENSG00000221516,0,0,0,0,0,0,0
ENSG00000236129,0,0,0,0,0,0,0
ENSG00000227125,0,0,0,0,0,0,0
ENSG00000237612,0,0,0,0,0,0,0
ENSG00000231698,0,0,0,0,0,0,0
ENSG00000182667,0,1,0,1,0,0,0
ENSG00000252351,0,0,0,0,0,0,0
ENSG00000237654,0,0,0,0,0,0,0
ENSG00000236082,0,0,0,0,0,0,0
ENSG00000224795,0,0,0,0,0,0,0
ENSG00000271624,0,0,0,0,0,0,0
ENSG00000238117,0,0,0,0,0,0,0
ENSG00000224700,0,0,0,0,0,0,0
ENSG00000238262,0,0,0,0,0,0,0
ENSG00000279090,0,0,0,0,0,0,0
ENSG00000183715,0,0,0,0,0,0,0
ENSG00000279497,0,0,0,0,0,0,0
ENSG00000255371,0,0,0,0,0,0,0
ENSG00000279711,0,0,0,0,0,0,0
ENSG00000280900,0,0,0,0,0,0,0
ENSG00000279189,0,0,0,0,0,0,0
ENSG00000254896,0,0,0,0,0,0,0
ENSG00000238504,0,0,0,0,0,0,0
ENSG00000255258,0,0,0,0,0,0,0
ENSG00000166118,0,0,0,0,0,0,0
ENSG00000213153,0,0,0,0,0,0,0
ENSG00000280237,105,17,50,50,20,36,23
ENSG00000264919,0,0,0,0,0,0,0
ENSG00000080854,34,9,13,24,13,25,11
ENSG00000255406,0,0,0,0,0,0,0
ENSG00000204241,0,0,0,0,0,0,0
ENSG00000254648,0,0,0,0,0,0,0
ENSG00000166086,528,128,216,219,251,243,285
ENSG00000254481,3,2,4,6,2,2,3
ENSG00000151503,5597,1008,1757,1875,1912,1737,1621
ENSG00000254616,0,0,0,0,0,0,0
ENSG00000255348,0,0,0,0,0,0,0
ENSG00000151502,1681,439,683,776,838,874,743
ENSG00000151500,503,140,228,235,266,254,254
ENSG00000151498,716,242,304,361,343,394,330
ENSG00000166105,3,0,1,1,1,0,0
ENSG00000254442,0,0,0,0,0,0,0
ENSG00000149328,93,26,35,39,37,43,30
ENSG00000109956,1,0,0,0,0,2,0
ENSG00000255545,0,0,0,0,0,0,0
ENSG00000254573,0,0,0,0,0,0,0
ENSG00000254989,0,0,0,0,0,0,0
ENSG00000255344,0,0,0,0,0,0,0
ENSG00000251226,0,0,0,0,0,0,0
ENSG00000255327,0,0,0,0,0,0,0
ENSG00000279046,0,0,0,0,0,0,0
ENSG00000255512,0,0,0,0,0,0,0
ENSG00000256263,1,0,1,0,0,0,0
ENSG00000226210,69,40,52,51,60,70,44
ENSG00000273823,2,0,3,0,0,0,0
ENSG00000238823,0,0,0,0,0,0,0
ENSG00000249054,0,0,0,0,0,0,0
ENSG00000120645,0,0,0,0,0,0,0
ENSG00000256948,0,0,0,0,0,0,0
ENSG00000249695,0,0,0,1,0,2,0
ENSG00000256694,0,0,0,0,2,0,0
ENSG00000256540,1,0,0,0,1,1,3
ENSG00000111181,31,11,18,11,40,19,92
ENSG00000255671,0,0,0,0,0,0,0
ENSG00000256577,0,0,0,0,0,0,0
ENSG00000010379,9,2,2,6,3,2,5
ENSG00000255746,0,0,0,0,0,0,0
ENSG00000261799,643,132,228,303,187,180,204
ENSG00000073614,9913,2182,3791,3902,3617,3635,3560
ENSG00000120647,871,161,405,274,393,375,329
ENSG00000139044,25,7,5,10,9,16,11
ENSG00000171840,14,4,8,4,7,7,8
ENSG00000256020,0,0,0,0,0,0,0
ENSG00000238370,0,0,0,0,0,0,0
ENSG00000255825,0,0,0,0,0,0,0
ENSG00000177406,166,47,79,71,101,80,91
ENSG00000256672,0,0,0,0,0,0,0
ENSG00000060237,28305,7925,9362,14853,9286,12996,9229
ENSG00000221439,0,0,1,0,0,0,0
ENSG00000002016,1112,194,419,392,433,441,401
ENSG00000250132,117,33,45,55,47,67,40
ENSG00000082805,5883,1261,2276,2519,2014,2166,2104
ENSG00000275811,0,0,0,0,0,0,0
ENSG00000249028,0,0,0,0,0,0,0
ENSG00000267285,0,0,0,0,0,0,0
ENSG00000249628,0,0,0,0,0,2,0
ENSG00000111186,46,33,28,61,32,74,50
ENSG00000171823,268,78,176,139,197,206,187
ENSG00000266043,0,0,0,0,0,0,0
ENSG00000006831,15633,3899,4488,6634,5523,6823,5392
ENSG00000271500,0,0,0,0,0,0,0
ENSG00000243663,4,1,6,1,6,6,5
ENSG00000151062,0,0,0,0,0,0,0
ENSG00000166159,0,0,0,0,0,0,0
ENSG00000256706,0,0,0,0,0,0,0
ENSG00000235049,0,0,0,0,0,2,0
ENSG00000151065,446,104,196,190,204,209,249
ENSG00000151067,0,0,0,0,0,0,0
ENSG00000203593,0,0,1,0,0,0,0
ENSG00000256837,0,0,0,0,0,0,0
ENSG00000256257,0,0,0,0,0,0,0
ENSG00000278255,0,0,0,0,0,0,0
ENSG00000256025,0,0,0,0,0,0,0
ENSG00000256721,0,0,0,0,0,0,0
ENSG00000256769,0,0,0,0,0,0,0
ENSG00000203648,0,0,0,0,0,0,0
ENSG00000256271,0,1,0,0,0,1,0
ENSG00000246627,0,0,0,0,0,1,0
ENSG00000274659,0,0,0,0,0,0,0
ENSG00000256150,1,0,0,0,0,0,0
ENSG00000256902,0,0,0,0,0,0,0
ENSG00000255669,1,0,0,0,0,0,0
ENSG00000224438,0,0,2,0,1,1,1
ENSG00000256030,4,2,0,5,2,1,1
ENSG00000004478,10059,2175,4134,3156,4470,3451,4519
ENSG00000258325,19,2,8,12,8,17,7
ENSG00000258092,2,1,1,0,0,0,2
ENSG00000111203,409,89,185,158,159,164,135
ENSG00000053702,0,0,0,0,0,0,0
ENSG00000111206,3925,1064,1765,1785,1839,1926,2192
ENSG00000171792,1791,447,696,717,899,718,778
ENSG00000078246,1442,321,573,524,646,571,598
ENSG00000278356,21,4,5,3,3,6,8
ENSG00000252996,0,0,0,1,0,0,1
ENSG00000197905,1331,366,426,580,451,541,439
ENSG00000250899,368,106,150,167,165,192,169
ENSG00000234589,6,6,18,5,6,8,14
ENSG00000011105,761,324,323,543,334,584,341
ENSG00000278469,0,0,0,0,0,0,0
ENSG00000256197,0,0,0,0,0,0,0
ENSG00000275850,1,0,0,0,0,0,0
ENSG00000227081,38,18,21,14,24,32,28
ENSG00000250770,0,0,0,0,0,0,0
ENSG00000236908,0,0,1,1,0,0,0
ENSG00000257048,0,0,0,0,0,0,0
ENSG00000111218,0,0,0,0,1,1,0
ENSG00000256691,0,0,0,0,0,0,0
ENSG00000243507,0,0,0,0,0,0,0
ENSG00000130038,83,28,43,53,30,56,32
ENSG00000280202,14,3,5,5,5,5,2
ENSG00000222338,0,0,0,0,0,0,0
ENSG00000111224,423,85,115,148,130,161,123
ENSG00000118976,7,1,3,4,3,2,10
ENSG00000256862,0,0,0,0,0,0,0
ENSG00000256969,0,0,1,0,0,0,0
ENSG00000256356,41,15,60,26,35,35,65
ENSG00000242444,0,0,0,0,0,0,0
ENSG00000256164,0,0,0,0,0,0,0
ENSG00000255920,0,0,0,0,0,0,0
ENSG00000118971,5,0,1,2,0,0,0
ENSG00000078237,7351,1639,2142,3014,2256,2317,2421
ENSG00000213970,0,0,2,0,2,1,0
ENSG00000118972,0,0,0,0,0,0,0
ENSG00000111241,0,0,0,0,0,0,0
ENSG00000047621,2133,501,636,846,668,724,716
ENSG00000111247,3317,583,976,1286,1160,954,927
ENSG00000010219,487,150,233,243,238,297,270
ENSG00000256748,0,0,0,0,0,0,0
ENSG00000272921,0,0,0,0,0,0,0
ENSG00000111254,20,10,10,3,8,8,14
ENSG00000256799,0,0,1,2,0,1,2
ENSG00000256381,0,0,0,0,0,0,0
ENSG00000139180,1622,333,499,643,621,650,654
ENSG00000255639,0,0,0,0,0,0,0
ENSG00000255474,0,0,0,0,0,0,0
ENSG00000130035,0,0,0,0,1,3,1
ENSG00000256988,0,0,0,0,0,0,0
ENSG00000151079,0,0,0,0,0,0,0
ENSG00000255608,0,0,0,0,0,0,0
ENSG00000111262,0,0,0,0,0,0,0
ENSG00000256790,0,0,0,0,0,0,0
ENSG00000256654,1,2,0,0,0,0,0
ENSG00000255996,0,0,0,0,0,0,2
ENSG00000130037,0,0,0,0,0,0,0
ENSG00000256115,0,0,0,0,0,0,0
ENSG00000256417,0,0,0,0,0,0,0
ENSG00000256146,0,0,0,0,0,0,0
ENSG00000256218,0,0,0,0,0,0,0
ENSG00000255983,0,0,0,0,0,0,0
ENSG00000185652,0,0,0,0,0,0,0
ENSG00000047617,0,0,0,0,1,0,0
ENSG00000255973,0,0,0,0,0,0,0
ENSG00000110799,1,1,0,0,0,0,1
ENSG00000240533,0,0,0,0,0,0,0
ENSG00000255775,0,0,0,0,0,0,0
ENSG00000010278,4275,1319,1814,2215,2262,2540,2390
ENSG00000202318,1,0,0,0,0,0,0
ENSG00000256103,0,0,1,1,0,1,1
ENSG00000008323,2,6,0,1,1,3,4
ENSG00000067182,13150,3541,6113,6429,7009,6886,7038
ENSG00000265388,0,0,0,0,0,0,0
ENSG00000111319,386,485,159,908,172,928,150
ENSG00000111321,2095,973,1221,1436,1377,2007,1423
ENSG00000256433,152,51,52,86,50,93,45
ENSG00000213942,54,23,68,46,33,56,109
ENSG00000224906,0,1,4,1,0,5,4
ENSG00000215039,112,24,30,40,52,40,62
ENSG00000139193,0,0,0,0,0,0,0
ENSG00000139192,52,20,30,33,35,40,43
ENSG00000139190,535,119,244,247,221,208,191
ENSG00000276718,1,0,0,0,0,3,1
ENSG00000256913,0,0,2,2,2,1,2
ENSG00000111639,4232,1182,2059,1895,2400,2472,2551
ENSG00000010292,14570,3087,6178,5473,6144,5625,5737
ENSG00000239002,8,2,3,6,7,3,5
ENSG00000276232,0,0,0,0,0,0,0
ENSG00000255966,2,1,3,1,1,1,0
ENSG00000111640,352208,78225,111536,82250,94184,130458,118518
ENSG00000269968,0,0,0,0,0,0,0
ENSG00000010295,29,7,13,8,18,17,18
ENSG00000245667,0,0,0,0,0,1,0
ENSG00000111641,3295,1020,1501,1516,1663,1866,1807
ENSG00000111642,10601,2261,4500,4028,4245,3990,4686
ENSG00000247853,38,13,10,14,12,16,12
ENSG00000251898,0,0,0,0,0,0,0
ENSG00000184574,47,8,7,16,11,33,21
ENSG00000111644,7,2,5,2,0,3,0
ENSG00000111653,731,148,332,262,347,326,329
ENSG00000219410,0,0,1,0,0,0,0
ENSG00000126746,2132,610,894,962,989,939,960
ENSG00000139200,36,4,10,19,15,17,10
ENSG00000252186,0,0,0,1,0,0,0
ENSG00000280974,0,0,0,0,0,0,0
ENSG00000270068,0,0,0,1,0,0,0
ENSG00000111652,1589,382,611,675,661,680,688
ENSG00000269892,45,6,5,11,19,8,15
ENSG00000089693,7695,1669,2557,3116,2936,2923,3276
ENSG00000159335,2720,690,1412,1329,1216,1342,1833
ENSG00000089692,20,6,20,17,9,18,12
ENSG00000244532,0,0,0,0,0,0,0
ENSG00000010610,0,0,0,0,0,0,0
ENSG00000250510,28,3,13,6,28,7,27
ENSG00000110811,714,190,308,316,392,380,413
ENSG00000111664,40,8,28,11,19,19,18
ENSG00000111665,1512,364,584,637,642,643,675
ENSG00000111667,5097,1443,2439,2317,2674,2760,2594
ENSG00000111669,13514,4508,7415,6202,8608,8935,9178
ENSG00000111671,113,65,82,88,70,161,96
ENSG00000240370,343,124,159,179,181,251,210
ENSG00000010626,510,146,221,215,220,228,211
ENSG00000248593,1644,322,429,709,444,548,497
ENSG00000275703,22,6,8,15,10,13,11
ENSG00000111674,2729,319,1082,669,1192,613,1076
ENSG00000111676,2699,670,1270,1316,1355,1404,1472
